Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,NPS
2375,Hardware,52,0,2,Yes,Explorer,1,1.30,77000,5
2376,Software,41,1,1,Yes,Explorer,5,1.78,78800,10
2377,Software,24,0,1,No,Explorer,1,3.59,48000,5
2378,Software,46,1,1,Yes,Diplomat,6,3.97,119800,9
2379,Software,38,1,2,Yes,Diplomat,0,3.66,79400,7
2380,Software,31,0,1,Yes,Explorer,1,2.38,46000,5
2381,Hardware,33,0,7,No,Diplomat,2,3.66,83000,10
2382,Hardware,27,1,1,Yes,Sentinel,1,3.04,47600,4
2383,Hardware,43,0,1,Yes,Explorer,1,4.00,121000,6
2384,Software,37,0,1,Yes,Explorer,3,3.36,98000,9
2385,Software,55,0,2,Yes,Explorer,2,3.46,97000,9
2386,Software,44,0,2,No,Explorer,3,2.97,106000,6
2387,Hardware,33,0,8,Yes,Analyst,3,2.16,55000,4
2388,Hardware,58,0,1,Yes,Diplomat,3,2.23,116000,7
2389,Software,53,0,1,Yes,Explorer,2,2.24,101000,5
2390,Software,26,0,6,No,Explorer,3,3.00,55000,8
2391,Software,49,0,5,No,Explorer,0,2.46,68000,3
2392,Hardware,57,0,1,No,Sentinel,3,2.85,71000,4
2393,Hardware,40,1,2,Yes,Explorer,0,4.00,71000,8
2394,Software,52,0,1,Yes,Explorer,4,3.06,104000,7
2395,Hardware,61,0,3,Yes,Diplomat,1,1.40,57000,5
2396,Software,51,0,1,Yes,Sentinel,1,2.55,63000,5
2397,Hardware,31,0,1,Yes,Analyst,2,3.89,72000,6
2398,Software,22,1,2,No,Sentinel,3,3.74,46600,5
2399,Hardware,25,0,2,Yes,Analyst,4,2.34,57000,4
2400,Software,51,0,1,Yes,Analyst,4,3.40,88000,5
2401,Hardware,35,0,2,Yes,Explorer,1,2.68,91000,6
2402,Hardware,44,1,1,Yes,Explorer,2,2.75,91200,6
2403,Software,29,1,3,No,Sentinel,1,3.90,43200,3
2404,Software,55,0,2,Yes,Diplomat,3,2.35,88000,10
2405,Hardware,60,0,6,No,Explorer,1,2.19,62000,6
2406,Hardware,56,0,1,Yes,Analyst,0,2.80,68000,4
2407,Hardware,42,0,4,Yes,Diplomat,6,2.08,120000,9
2408,Hardware,51,1,1,Yes,Diplomat,0,1.34,51800,4
2409,Software,36,0,1,Yes,Diplomat,2,3.68,117000,9
2410,Software,48,1,2,No,Analyst,2,2.05,48400,3
2411,Software,37,0,2,Yes,Explorer,1,2.51,61000,3
2412,Software,40,1,1,Yes,Explorer,2,3.26,81000,7
2413,Software,57,0,2,Yes,Explorer,3,3.6,74000,5
2414,Hardware,57,0,7,Yes,Diplomat,4,3.98,95000,8
2415,Hardware,46,0,2,Yes,Analyst,5,1.59,88000,4
2416,Software,46,1,2,No,Diplomat,0,2.45,55800,5
2417,Hardware,58,0,10,Yes,Explorer,2,4.00,91000,9
2418,Hardware,42,1,2,Yes,Diplomat,3,4.00,101600,10
2419,Hardware,28,0,2,Yes,Diplomat,2,1.95,63000,7
2420,Software,46,1,4,No,Sentinel,2,2.74,52800,3
2421,Software,38,0,1,Yes,Analyst,1,3.03,63000,3
2422,Hardware,40,0,1,Yes,Diplomat,0,4.00,90000,8
2423,Hardware,32,0,2,No,Explorer,0,4.00,67000,5
2424,Hardware,31,0,9,Yes,Diplomat,3,3.92,85000,10
2425,Hardware,44,0,5,Yes,Diplomat,4,2.28,117000,8
2426,Hardware,29,1,1,Yes,Explorer,0,2.30,60200,4
2427,Software,41,0,2,Yes,Diplomat,6,2.05,89000,9
2428,Hardware,55,1,4,Yes,Diplomat,1,2.96,67000,6
2429,Software,30,0,10,Yes,Explorer,0,3.64,65000,7
2430,Hardware,64,0,1,Yes,Explorer,5,4.00,149000,9
2431,Software,53,1,2,Yes,Explorer,1,2.84,87400,7
2432,Hardware,41,0,1,Yes,Explorer,6,1.49,113000,8
2433,Software,55,0,2,Yes,Analyst,3,3.06,74000,6
2434,Hardware,58,0,2,No,Explorer,5,1.79,87000,7
2435,Hardware,38,1,2,Yes,Diplomat,2,1.45,76400,6
2436,Software,32,1,5,Yes,Diplomat,3,3.89,88600,9
2437,Software,43,0,2,Yes,Diplomat,1,2.85,72000,3
2438,Software,29,1,6,Yes,Sentinel,3,1.62,62200,4
2439,Software,37,0,1,No,Explorer,1,1.43,54000,4
2440,Software,38,0,2,Yes,Explorer,4,3.1,87000,7
2441,Software,21,0,1,Yes,Diplomat,5,2.63,48000,7
2442,Hardware,55,0,11,No,Analyst,1,4.00,78000,7
2443,Software,27,0,1,Yes,Explorer,4,1.65,101000,9
2444,Software,32,1,1,Yes,Explorer,0,3.52,64600,8
2445,Hardware,45,1,2,Yes,Explorer,0,1.37,55000,3
2446,Hardware,65,1,2,Yes,Analyst,0,3.44,46000,4
2447,Software,30,1,1,No,Diplomat,2,1.58,52000,3
2448,Hardware,31,0,2,Yes,Explorer,1,1.51,54000,5
2449,Software,52,0,2,Yes,Sentinel,4,3.18,87000,6
2450,Software,26,1,2,No,Diplomat,3,3.39,58800,7
2451,Hardware,56,0,2,Yes,Analyst,1,2.09,78000,6
2452,Software,22,1,1,Yes,Diplomat,4,2.7,38600,6
2453,Hardware,41,0,1,No,Sentinel,0,2.13,44000,3
2454,Hardware,61,1,1,Yes,Explorer,4,1.46,65800,5
2455,Software,44,0,1,Yes,Diplomat,2,1.88,93000,5
2456,Hardware,63,0,3,Yes,Explorer,5,1.60,86000,10
2457,Hardware,50,0,2,Yes,Sentinel,1,2.41,57000,4
2458,Hardware,45,0,2,Yes,Explorer,3,3.26,89000,7
2459,Hardware,54,0,1,Yes,Diplomat,0,2.39,60000,2
2460,Software,36,1,1,Yes,Sentinel,3,3.16,52800,6
2461,Hardware,51,0,10,Yes,Explorer,4,4.00,134000,10
2462,Software,43,1,2,No,Sentinel,3,1.74,48400,5
2463,Software,50,0,1,No,Sentinel,1,3.52,43000,3
2464,Software,21,1,4,Yes,Explorer,2,1.32,43800,9
2465,Hardware,48,1,2,Yes,Explorer,5,2.9,68400,9
2466,Hardware,60,0,3,Yes,Explorer,3,1.80,86000,6
2467,Hardware,44,0,1,Yes,Diplomat,1,3.44,72000,7
2468,Software,49,1,11,Yes,Sentinel,3,3.16,63200,10
2469,Software,24,0,2,Yes,Diplomat,1,1.51,40000,3
2470,Hardware,25,0,1,Yes,Analyst,5,3.62,61000,8
2471,Software,57,0,7,Yes,Diplomat,6,3.92,177000,8
2472,Hardware,57,0,2,No,Diplomat,1,4.00,96000,8
2473,Software,22,1,2,Yes,Explorer,5,2.46,56600,7
2474,Software,44,0,3,Yes,Diplomat,3,2.66,86000,7
2475,Software,31,1,1,Yes,Explorer,2,3.67,79800,9
2476,Software,56,1,1,No,Explorer,4,1.43,56800,6
2477,Hardware,54,0,6,Yes,Explorer,5,2.34,139000,9
2478,Software,30,1,7,Yes,Diplomat,4,2.64,85000,9
2479,Software,24,0,2,No,Diplomat,5,3.35,40000,7
2480,Hardware,45,1,7,Yes,Diplomat,2,2.43,60000,9
2481,Software,44,1,6,No,Explorer,4,1.27,50200,7
2482,Hardware,57,1,6,Yes,Explorer,4,2.80,88600,9
2483,Software,22,1,1,Yes,Diplomat,1,1.98,43600,5
2484,Hardware,43,0,1,Yes,Diplomat,5,4.00,136000,10
2485,Hardware,36,1,1,Yes,Explorer,3,3.25,93800,9
2486,Software,56,1,2,No,Diplomat,3,1.62,59800,6
2487,Hardware,43,0,2,Yes,Explorer,1,3.91,91000,7
2488,Hardware,64,0,2,No,Explorer,2,3.50,108000,7
2489,Software,24,1,2,Yes,Sentinel,3,2.96,48200,5
2490,Hardware,48,0,6,Yes,Explorer,0,3.54,85000,6
2491,Software,52,0,2,Yes,Diplomat,0,1.89,66000,8
2492,Software,39,1,1,Yes,Explorer,2,3.70,69200,8
2493,Software,46,0,6,Yes,Analyst,0,1.38,53000,3
2494,Software,44,0,7,Yes,Explorer,2,1.53,61000,4
2495,Hardware,37,0,2,Yes,Explorer,2,2.80,66000,9
2496,Software,38,0,2,No,Diplomat,1,3.17,37000,2
2497,Software,45,0,1,Yes,Explorer,4,3.86,132000,8
2498,Software,44,0,2,Yes,Sentinel,1,2.73,71000,5
2499,Software,24,0,1,Yes,Analyst,4,1.95,30000,3
2500,Software,34,1,2,Yes,Sentinel,3,2.84,51200,3
2501,Software,28,1,6,Yes,Explorer,1,3.02,46400,6
2502,Hardware,42,0,2,Yes,Diplomat,6,2.88,155000,9
2503,Software,32,0,2,No,Diplomat,1,2.26,87000,4
2504,Hardware,25,0,2,No,Diplomat,1,4.00,56000,6
2505,Software,53,0,1,Yes,Explorer,3,2.11,88000,10
2506,Hardware,50,1,2,Yes,Analyst,3,2.51,49000,3
2507,Software,40,0,2,Yes,Diplomat,3,2.78,72000,9
2508,Hardware,63,0,2,No,Diplomat,3,1.32,42000,5
2509,Software,54,0,1,Yes,Diplomat,1,1.29,56000,7
2510,Software,21,1,3,Yes,Explorer,0,1.92,42800,4
2511,Hardware,61,0,5,Yes,Sentinel,2,2.36,66000,7
2512,Hardware,41,1,1,No,Diplomat,1,2.03,47800,6
2513,Software,43,1,1,Yes,Sentinel,1,2.48,43400,4
2514,Hardware,56,0,4,No,Analyst,1,1.74,48000,6
2515,Hardware,59,1,5,Yes,Diplomat,1,1.11,62200,3
2516,Software,31,0,2,No,Explorer,5,3.54,124000,8
2517,Software,49,1,1,Yes,Sentinel,3,1.79,58200,3
2518,Software,37,0,2,Yes,Sentinel,2,3.29,94000,4
2519,Software,52,0,1,Yes,Diplomat,4,2.42,74000,8
2520,Software,25,1,7,Yes,Explorer,1,2.57,60000,9
2521,Software,47,1,5,Yes,Analyst,3,2.14,49600,6
2522,Software,23,0,1,Yes,Explorer,6,1.22,62000,4
2523,Software,43,0,9,No,Explorer,5,3.10,87000,8
2524,Software,43,1,2,Yes,Analyst,1,3.78,62400,3
2525,Software,25,1,2,Yes,Explorer,6,3.03,95000,8
2526,Hardware,54,1,3,Yes,Diplomat,1,1.74,65200,7
2527,Software,24,1,3,Yes,Diplomat,1,2.84,62200,7
2528,Software,28,0,2,Yes,Diplomat,3,2.22,85000,9
2529,Hardware,26,1,2,Yes,Diplomat,0,3.56,64800,6
2530,Hardware,28,0,1,Yes,Analyst,2,3.98,65000,5
2531,Hardware,57,0,4,Yes,Explorer,4,2.37,89000,8
2532,Hardware,41,0,9,No,Diplomat,2,4.00,79000,8
2533,Software,40,0,6,Yes,Diplomat,1,1.75,77000,7
2534,Hardware,33,1,1,Yes,Diplomat,2,2.10,74400,7
2535,Software,42,0,2,No,Diplomat,4,3.33,66000,7
2536,Software,30,0,5,Yes,Diplomat,6,3.94,106000,10
2537,Hardware,53,0,2,Yes,Diplomat,5,1.44,100000,7
2538,Software,38,0,1,Yes,Analyst,3,1.33,73000,1
2539,Software,41,1,2,Yes,Diplomat,4,2.43,81800,6
2540,Software,37,1,2,Yes,Diplomat,0,3.50,71600,6
2541,Software,22,1,2,Yes,Diplomat,4,3.14,51600,4
2542,Software,40,1,2,No,Diplomat,5,3.32,78000,8
2543,Hardware,40,0,1,Yes,Diplomat,2,2.81,95000,6
2544,Software,45,1,6,Yes,Diplomat,4,3.64,98000,9
2545,Hardware,56,0,1,No,Explorer,3,3.41,71000,5
2546,Hardware,25,1,1,No,Explorer,2,3.37,53000,5
2547,Software,52,0,1,Yes,Diplomat,5,2.37,127000,10
2548,Software,30,0,1,Yes,Diplomat,6,1.62,106000,6
2549,Software,26,0,2,Yes,Explorer,3,3.52,98000,9
2550,Hardware,37,1,1,No,Explorer,2,2.18,66600,5
2551,Hardware,48,0,7,Yes,Diplomat,4,2.93,131000,10
2552,Hardware,33,1,1,Yes,Diplomat,0,2.78,64400,6
2553,Software,22,0,5,No,Explorer,2,3.22,58000,5
2554,Hardware,24,0,1,Yes,Sentinel,4,4.00,69000,8
2555,Software,34,1,4,Yes,Diplomat,2,2.8,75200,5
2556,Hardware,26,1,9,Yes,Explorer,5,4.00,99800,9
2557,Hardware,31,1,2,Yes,Analyst,3,1.35,48800,3
2558,Hardware,60,1,7,Yes,Explorer,1,3.78,90000,8
2559,Hardware,38,1,2,No,Analyst,2,2.70,57400,3
2560,Hardware,58,1,1,Yes,Explorer,1,2.74,74400,6
2561,Software,22,0,2,No,Explorer,1,3.86,45000,5
2562,Hardware,51,0,4,Yes,Explorer,4,1.77,110000,9
2563,Software,53,0,5,Yes,Sentinel,4,2.65,85000,4
2564,Software,46,0,2,Yes,Analyst,4,3.78,80000,6
2565,Software,34,1,7,Yes,Diplomat,2,2.43,72200,6
2566,Software,47,0,1,No,Diplomat,2,3.17,68000,4
2567,Software,34,0,1,No,Diplomat,3,2.99,68000,4
2568,Software,46,0,2,Yes,Explorer,5,3.25,102000,10
2569,Hardware,42,0,11,Yes,Diplomat,2,2.61,91000,10
2570,Hardware,51,0,1,Yes,Diplomat,5,2.69,135000,8
2571,Software,51,1,3,Yes,Explorer,3,1.72,81800,5
2572,Software,33,0,1,Yes,Analyst,2,2.46,63000,3
2573,Software,47,1,1,Yes,Analyst,4,2.76,59600,6
2574,Hardware,56,0,2,Yes,Sentinel,2,3.35,67000,4
2575,Hardware,41,0,5,No,Diplomat,4,2.91,72000,6
2576,Hardware,29,0,1,No,Diplomat,2,3.92,63000,6
2577,Hardware,31,1,1,Yes,Diplomat,1,2.21,41800,5
2578,Software,27,1,2,Yes,Explorer,4,3.86,95600,9
2579,Software,38,1,2,No,Explorer,3,1.33,51400,5
2580,Hardware,30,0,2,Yes,Explorer,5,3.41,112000,10
2581,Hardware,64,1,2,Yes,Explorer,0,1.45,33200,3
2582,Hardware,31,0,4,Yes,Diplomat,0,3.1,59000,4
2583,Hardware,57,0,2,No,Explorer,2,1.99,59000,5
2584,Hardware,34,0,2,Yes,Diplomat,1,2.79,83000,6
2585,Hardware,56,0,1,Yes,Diplomat,4,2.19,111000,6
2586,Hardware,37,1,2,Yes,Diplomat,5,4.00,113600,10
2587,Software,57,1,7,No,Sentinel,2,3.54,36600,5
2588,Hardware,50,0,2,Yes,Explorer,2,4.00,100000,8
2589,Hardware,64,0,8,Yes,Diplomat,3,2.93,92000,8
2590,Hardware,33,0,2,Yes,Diplomat,1,1.49,51000,5
2591,Hardware,55,0,2,Yes,Explorer,2,2.31,96000,8
2592,Software,31,1,1,Yes,Diplomat,3,1.38,68800,7
2593,Hardware,42,0,2,Yes,Diplomat,3,1.90,87000,6
2594,Hardware,33,0,1,Yes,Explorer,5,1.70,100000,10
2595,Hardware,55,0,2,Yes,Explorer,1,3.47,98000,5
2596,Hardware,30,1,2,Yes,Explorer,3,3.01,62000,9
2597,Hardware,45,0,2,Yes,Analyst,3,2.00,52000,6
2598,Hardware,45,1,2,Yes,Diplomat,2,4.00,105000,7
2599,Hardware,28,0,1,Yes,Diplomat,1,3.81,75000,6
2600,Software,21,1,1,Yes,Explorer,2,3.62,68800,10
2601,Software,54,0,2,Yes,Sentinel,3,3.92,98000,8
2602,Hardware,49,0,2,Yes,Explorer,1,3.27,107000,7
2603,Hardware,56,0,7,Yes,Explorer,1,2.85,88000,8
2604,Hardware,43,1,9,Yes,Analyst,1,2.39,48400,5
2605,Software,45,0,9,Yes,Diplomat,0,2.04,66000,4
2606,Hardware,50,1,2,Yes,Analyst,3,1.68,64000,4
2607,Software,27,0,9,Yes,Sentinel,2,2.15,54000,8
2608,Software,48,0,3,No,Analyst,4,1.62,49000,6
2609,Software,23,0,1,No,Diplomat,5,3.58,76000,7
2610,Hardware,25,1,6,No,Analyst,3,2.03,42000,5
2611,Software,37,1,4,Yes,Explorer,5,2.46,117600,10
2612,Software,46,1,1,No,Explorer,2,3.81,61800,10
2613,Hardware,34,0,1,Yes,Explorer,4,1.7,79000,8
2614,Hardware,31,0,2,Yes,Analyst,2,1.33,59000,3
2615,Hardware,33,0,1,Yes,Sentinel,3,2.41,82000,5
2616,Software,31,0,1,Yes,Diplomat,0,3.50,88000,4
2617,Software,29,0,1,Yes,Diplomat,5,2.41,98000,6
2618,Hardware,28,0,2,Yes,Explorer,3,3.29,64000,6
2619,Software,49,1,1,No,Analyst,0,3.87,47200,4
2620,Hardware,43,1,2,Yes,Analyst,1,3.83,66400,4
2621,Hardware,25,1,1,Yes,Explorer,1,2.57,49000,4
2622,Hardware,29,0,12,Yes,Diplomat,2,2.55,65000,8
2623,Hardware,60,0,2,No,Diplomat,2,1.50,50000,6
2624,Software,22,1,2,No,Analyst,5,3.47,52600,4
2625,Hardware,34,1,2,Yes,Explorer,4,4.00,98200,10
2626,Hardware,41,0,10,Yes,Explorer,3,3.04,115000,10
2627,Hardware,53,0,2,Yes,Diplomat,5,1.66,104000,9
2628,Hardware,34,0,2,Yes,Explorer,1,2.04,64000,7
2629,Hardware,60,0,11,Yes,Diplomat,2,4.00,114000,8
2630,Software,30,1,2,Yes,Diplomat,5,1.46,94000,5
2631,Software,42,0,8,Yes,Sentinel,2,3.14,84000,6
2632,Hardware,55,0,11,Yes,Diplomat,1,2.1,77000,9
2633,Software,49,0,1,Yes,Diplomat,4,2.87,70000,9
2634,Software,41,0,2,Yes,Explorer,3,3.88,142000,10
2635,Hardware,39,0,2,Yes,Analyst,2,1.44,54000,2
2636,Software,44,1,1,Yes,Analyst,0,3.71,54200,5
2637,Software,47,0,1,Yes,Analyst,4,3.24,102000,6
2638,Hardware,39,0,2,Yes,Explorer,2,3.55,61000,4
2639,Hardware,36,0,6,Yes,Analyst,4,2.87,86000,10
2640,Software,56,1,1,Yes,Analyst,2,3.30,67800,3
2641,Software,53,0,2,Yes,Explorer,1,1.13,68000,4
2642,Hardware,46,1,4,No,Analyst,2,3.74,63800,4
2643,Hardware,32,0,1,No,Explorer,2,1.37,43000,3
2644,Hardware,41,0,2,No,Sentinel,0,1.49,34000,3
2645,Software,45,1,1,Yes,Explorer,1,2.73,91000,5
2646,Hardware,49,0,2,Yes,Diplomat,5,2.65,132000,8
2647,Software,38,1,2,Yes,Diplomat,2,2.10,58400,3
2648,Hardware,50,0,2,Yes,Diplomat,0,1.73,81000,5
2649,Software,44,0,2,Yes,Analyst,4,3.93,112000,9
2650,Software,35,1,5,Yes,Analyst,5,2.3,60000,3
2651,Hardware,53,0,2,Yes,Diplomat,5,2.94,119000,10
2652,Software,25,0,2,Yes,Diplomat,1,2.78,49000,9
2653,Hardware,41,0,2,Yes,Explorer,3,1.57,90000,9
2654,Software,38,1,8,Yes,Diplomat,2,2.32,75400,4
2655,Hardware,50,0,9,Yes,Explorer,1,4.00,109000,10
2656,Hardware,32,0,2,No,Explorer,4,3.05,63000,10
2657,Hardware,46,0,12,Yes,Diplomat,2,3.43,73000,9
2658,Software,50,0,1,No,Sentinel,2,4.00,72000,6
2659,Hardware,63,0,2,Yes,Explorer,3,4.00,90000,10
2660,Hardware,60,0,2,Yes,Explorer,1,2.05,67000,4
2661,Hardware,47,0,1,Yes,Diplomat,0,2.04,67000,6
2662,Hardware,46,1,3,Yes,Analyst,2,1.20,51800,3
2663,Software,52,1,2,No,Analyst,1,2.96,55600,3
2664,Software,38,1,2,Yes,Diplomat,3,3.93,91400,9
2665,Hardware,32,0,1,Yes,Diplomat,2,3.72,92000,7
2666,Software,36,0,2,Yes,Explorer,2,2.37,92000,10
2667,Hardware,27,0,1,Yes,Explorer,3,3.02,52000,4
2668,Software,37,0,2,Yes,Diplomat,2,2.92,68000,8
2669,Software,23,0,2,No,Analyst,1,2.90,36000,4
2670,Software,27,0,1,No,Sentinel,4,1.46,44000,3
2671,Software,31,0,6,Yes,Sentinel,1,3.02,60000,4
2672,Hardware,40,1,2,Yes,Explorer,0,2.86,72000,6
2673,Hardware,28,0,1,Yes,Diplomat,1,3.63,68000,7
2674,Hardware,37,0,2,Yes,Diplomat,4,1.89,82000,5
2675,Software,31,1,2,Yes,Diplomat,2,2.36,57800,6
2676,Software,38,0,2,Yes,Explorer,2,3.51,67000,7
2677,Hardware,41,0,3,Yes,Diplomat,3,2.56,95000,7
2678,Hardware,28,0,1,No,Diplomat,2,1.74,57000,4
2679,Hardware,36,0,1,Yes,Diplomat,4,2.25,84000,5
2680,Hardware,55,0,3,Yes,Diplomat,3,2.07,93000,7
2681,Hardware,32,1,6,No,Explorer,5,4.00,90600,10
2682,Software,38,0,5,Yes,Explorer,2,2.59,75000,6
2683,Software,43,1,6,Yes,Explorer,2,3.82,103400,10
2684,Software,27,1,1,Yes,Explorer,6,3.68,77600,8
2685,Hardware,43,0,2,Yes,Diplomat,5,1.60,111000,8
2686,Software,50,0,2,Yes,Explorer,2,1.20,73000,6
2687,Software,51,1,1,Yes,Explorer,4,3.19,124800,10
2688,Software,49,1,2,Yes,Explorer,2,2.56,86200,7
2689,Hardware,59,0,1,Yes,Diplomat,3,3.38,110000,9
2690,Software,56,1,1,Yes,Diplomat,5,2.50,75800,9
2691,Hardware,42,0,2,No,Explorer,3,1.15,82000,5
2692,Software,56,1,2,Yes,Analyst,1,3.16,41800,4
2693,Hardware,61,0,2,Yes,Explorer,3,2.52,107000,4
2694,Hardware,27,0,3,Yes,Sentinel,3,2.05,66000,5
2695,Hardware,51,1,2,Yes,Analyst,3,3.65,54800,3
2696,Hardware,29,0,6,Yes,Explorer,2,4.00,64000,10
2697,Hardware,36,0,2,Yes,Explorer,4,4.00,116000,9
2698,Software,45,0,1,Yes,Diplomat,1,2.37,78000,6
2699,Hardware,28,0,2,No,Diplomat,4,3.16,75000,8
2700,Hardware,34,0,2,Yes,Analyst,5,1.75,65000,3
2701,Hardware,29,0,1,Yes,Sentinel,0,3.91,54000,5
2702,Software,35,1,4,No,Explorer,0,2.90,55000,5
2703,Software,56,0,1,Yes,Sentinel,1,3.3,48000,2
2704,Software,44,0,2,Yes,Diplomat,3,3.50,108000,10
2705,Software,41,0,2,Yes,Diplomat,0,2.29,88000,7
2706,Software,47,0,1,Yes,Explorer,2,2.77,69000,8
2707,Software,39,1,2,Yes,Analyst,2,3.12,37200,2
2708,Software,56,0,6,Yes,Analyst,4,1.38,77000,9
2709,Hardware,46,0,1,Yes,Diplomat,3,2.1,95000,4
2710,Software,52,0,2,No,Analyst,2,1.83,36000,5
2711,Software,37,1,2,Yes,Diplomat,3,2.73,57600,7
2712,Hardware,42,0,1,Yes,Diplomat,2,3.06,123000,9
2713,Software,33,1,2,Yes,Diplomat,3,3.22,57400,7
2714,Software,49,0,1,Yes,Diplomat,1,2.23,57000,6
2715,Software,48,1,1,Yes,Explorer,3,1.22,64400,10
2716,Software,29,1,2,Yes,Explorer,2,4.00,95200,9
2717,Hardware,29,0,2,Yes,Analyst,3,1.58,70000,3
2718,Software,53,1,10,Yes,Sentinel,3,3.16,78400,6
2719,Hardware,51,0,10,No,Explorer,1,3.12,82000,8
2720,Software,27,0,1,Yes,Diplomat,1,1.39,49000,3
2721,Software,25,1,5,Yes,Diplomat,0,1.91,41000,6
2722,Software,43,0,2,Yes,Diplomat,5,3.90,134000,9
2723,Software,43,0,1,Yes,Diplomat,1,2.46,69000,6
2724,Software,27,0,1,Yes,Explorer,0,3.58,60000,4
2725,Hardware,29,0,3,Yes,Diplomat,3,1.72,79000,10
2726,Hardware,36,0,1,Yes,Explorer,2,2.78,77000,4
2727,Software,37,1,2,Yes,Diplomat,5,2.97,81600,10
2728,Software,54,0,2,Yes,Sentinel,2,3.04,41000,5
2729,Hardware,25,0,1,Yes,Diplomat,3,3.79,81000,6
2730,Hardware,43,0,1,Yes,Explorer,2,2.31,74000,5
2731,Software,21,1,2,Yes,Diplomat,3,3.56,64800,7
2732,Software,32,1,2,Yes,Explorer,4,2.79,64600,7
2733,Hardware,34,0,1,No,Explorer,5,3.36,81000,8
2734,Software,31,1,1,Yes,Explorer,1,2.45,65800,3
2735,Software,40,1,2,No,Diplomat,1,3.96,67000,7
2736,Hardware,26,1,1,Yes,Diplomat,1,3.22,45800,4
2737,Hardware,64,0,2,Yes,Sentinel,3,2.24,69000,3
2738,Software,40,1,5,Yes,Diplomat,1,3.53,82000,5
2739,Hardware,34,0,2,No,Explorer,2,4.00,93000,7
2740,Software,24,0,2,Yes,Analyst,5,3.34,60000,5
2741,Software,52,0,1,Yes,Sentinel,4,2.87,64000,4
2742,Hardware,32,1,2,Yes,Diplomat,1,4.00,70600,8
2743,Hardware,50,0,13,Yes,Analyst,4,3.55,77000,10
2744,Hardware,60,1,7,No,Analyst,2,3.41,64000,6
2745,Software,54,1,1,Yes,Explorer,1,2.58,43200,8
2746,Software,53,1,6,Yes,Sentinel,3,2.92,71400,5
2747,Software,44,1,1,Yes,Explorer,1,3.15,66200,9
2748,Software,22,0,2,No,Diplomat,1,2.91,34000,4
2749,Software,32,0,1,Yes,Diplomat,3,2.61,81000,4
2750,Hardware,42,1,1,Yes,Diplomat,1,2.00,66600,4
2751,Hardware,49,1,8,Yes,Explorer,2,1.63,79200,7
2752,Software,39,0,12,Yes,Sentinel,3,2.17,73000,8
2753,Hardware,38,0,11,Yes,Diplomat,1,2.47,53000,10
2754,Software,48,0,2,Yes,Diplomat,4,2.62,69000,8
2755,Software,40,1,3,Yes,Explorer,2,2.27,96000,10
2756,Hardware,29,1,1,No,Sentinel,4,2.2,48200,5
2757,Software,40,0,2,Yes,Explorer,3,3.08,88000,7
2758,Software,24,1,2,Yes,Analyst,6,1.51,51200,6
2759,Hardware,31,1,2,Yes,Analyst,1,3.38,54800,4
2760,Hardware,37,1,10,Yes,Explorer,4,1.92,69600,9
2761,Hardware,46,0,1,Yes,Explorer,0,2.68,79000,6
2762,Software,57,0,4,Yes,Explorer,3,3.56,104000,9
2763,Software,44,0,2,Yes,Explorer,4,3.58,117000,9
2764,Hardware,32,0,2,No,Analyst,4,4.00,66000,7
2765,Hardware,34,0,2,Yes,Explorer,0,3.57,92000,4
2766,Software,56,1,1,No,Diplomat,3,1.95,58800,4
2767,Hardware,33,0,1,Yes,Analyst,0,2.77,51000,4
2768,Software,43,0,6,Yes,Explorer,4,2.35,97000,7
2769,Software,46,0,2,No,Diplomat,2,1.89,59000,3
2770,Software,39,1,9,Yes,Explorer,5,2.72,105200,9
2771,Software,22,1,1,No,Explorer,4,2.67,40600,6
2772,Hardware,62,0,7,No,Sentinel,4,1.77,61000,8
2773,Hardware,60,0,1,No,Sentinel,3,3.21,70000,5
2774,Hardware,45,1,7,Yes,Diplomat,2,2.09,76000,7
2775,Software,31,0,10,Yes,Analyst,1,3.40,56000,7
2776,Hardware,39,1,4,No,Analyst,6,1.70,72200,7
2777,Hardware,46,0,1,Yes,Diplomat,5,2.02,119000,5
2778,Hardware,42,0,9,Yes,Explorer,3,3.02,110000,9
2779,Hardware,60,0,11,No,Explorer,2,1.64,76000,10
2780,Hardware,47,0,2,Yes,Analyst,1,3.28,66000,5
2781,Software,25,0,2,Yes,Explorer,0,2.61,56000,3
2782,Software,44,1,1,No,Explorer,6,3.80,92200,9
2783,Hardware,54,0,1,No,Explorer,3,1.22,78000,6
2784,Hardware,60,0,4,Yes,Analyst,2,2.22,73000,6
2785,Software,34,1,2,Yes,Sentinel,3,2.81,55200,7
2786,Software,39,0,2,Yes,Analyst,1,1.48,36000,3
2787,Software,29,1,2,Yes,Diplomat,3,2.23,90200,10
2788,Hardware,62,0,6,Yes,Explorer,2,4.00,107000,8
2789,Software,53,0,3,Yes,Diplomat,4,3.09,112000,8
2790,Software,32,0,2,Yes,Diplomat,0,3.23,71000,5
2791,Software,53,1,1,No,Analyst,1,1.41,49400,2
2792,Hardware,29,1,2,No,Explorer,6,4.00,84200,10
2793,Hardware,28,1,2,No,Sentinel,1,2.13,43400,4
2794,Hardware,31,1,6,Yes,Diplomat,3,3.12,93800,9
2795,Hardware,33,0,1,No,Analyst,3,2.34,30000,3
2796,Software,25,0,2,Yes,Analyst,6,2.01,68000,10
